codigo,classificacao,natureza,centro_de_custo,historico,valor,data_competencia,data_baixa,situacao,tipo,unidade,codigo_classificacao,codigo_natureza
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 142,5014.68,2022-08-01,2022-08-04,Baixado,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 143,5014.68,2022-09-01,,Aberto,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 144,5014.68,2022-10-01,,Aberto,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 145,5014.68,2022-11-01,,Aberto,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 146,5014.68,2022-12-01,,Aberto,Receber,SUDESTE,01,1.2
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 147,17848.62,2022-02-01,2022-02-24,Baixado,Pagar,NORDESTE,06,6.5
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 148,17848.62,2022-03-01,,Aberto,Pagar,NORDESTE,06,6.5
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 149,17848.62,2022-04-01,2022-04-27,Baixado,Pagar,NORDESTE,06,6.5
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 150,17848.62,2022-05-01,2022-05-20,Baixado,Pagar,NORDESTE,06,6.5
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 151,17848.62,2022-06-01,2022-06-22,Baixado,Pagar,NORDESTE,06,6.5
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 152,17848.62,2022-07-01,2022-07-19,Baixado,Pagar,NORDESTE,06,6.5
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 153,17848.62,2022-08-01,2022-08-24,Baixado,Pagar,NORDESTE,06,6.5
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 154,17848.62,2022-09-01,,Aberto,Pagar,NORDESTE,06,6.5
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 155,17848.62,2022-10-01,,Aberto,Pagar,NORDESTE,06,6.5
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 156,17848.62,2022-11-01,,Aberto,Pagar,NORDESTE,06,6.5
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 157,17848.62,2022-12-01,,Aberto,Pagar,NORDESTE,06,6.5
2.02.01.021, DESPESAS FIXAS, PESSOAL,VALE COMBUSTÍVEL,HISTÓRICO 158,3102.17,2022-01-01,2022-01-18,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.021, DESPESAS FIXAS, PESSOAL,VALE COMBUSTÍVEL,HISTÓRICO 159,8497.64,2022-01-01,2022-01-18,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.021, DESPESAS FIXAS, PESSOAL,VALE COMBUSTÍVEL,HISTÓRICO 160,5812.81,2022-01-01,2022-01-18,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.021, DESPESAS FIXAS, PESSOAL,VALE COMBUSTÍVEL,HISTÓRICO 161,5571.87,2022-01-01,2022-01-18,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.021, DESPESAS FIXAS, PESSOAL,VALE COMBUSTÍVEL,HISTÓRICO 162,3226.95,2022-01-01,2022-01-18,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.021, DESPESAS FIXAS, PESSOAL,VALE COMBUSTÍVEL,HISTÓRICO 163,6669.03,2022-01-01,2022-01-18,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.021, DESPESAS FIXAS, PESSOAL,VALE COMBUSTÍVEL,HISTÓRICO 164,12298.27,2022-01-01,2022-01-18,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.021, DESPESAS FIXAS, PESSOAL,VALE COMBUSTÍVEL,HISTÓRICO 165,6346.34,2022-01-01,2022-01-18,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.002, DESPESAS FIXAS, PESSOAL,VALE TRANSPORTE (EMPRESA),HISTÓRICO 166,3354.88,2022-01-01,2021-12-28,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.002, DESPESAS FIXAS, PESSOAL,VALE TRANSPORTE (EMPRESA),HISTÓRICO 167,191662.04,2022-01-01,2021-12-28,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.002, DESPESAS FIXAS, PESSOAL,VALE TRANSPORTE (EMPRESA),HISTÓRICO 168,10277.48,2022-01-01,2021-12-28,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.02.01.002, DESPESAS FIXAS, PESSOAL,VALE TRANSPORTE (EMPRESA),HISTÓRICO 169,2288.98,2022-01-01,2021-12-28,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.002, DESPESAS FIXAS, PESSOAL,VALE TRANSPORTE (EMPRESA),HISTÓRICO 170,43333.21,2022-01-01,2021-12-28,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.02.01.002, DESPESAS FIXAS, PESSOAL,VALE TRANSPORTE (EMPRESA),HISTÓRICO 171,9537.29,2022-01-01,2021-12-28,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.002, DESPESAS FIXAS, PESSOAL,VALE TRANSPORTE (EMPRESA),HISTÓRICO 172,10601.61,2022-01-01,2021-12-28,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 173,5593.38,2022-01-01,2021-12-29,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 174,27106.38,2022-01-01,2021-12-28,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 175,41950.35,2022-01-01,2021-12-28,Baixado,Pagar,NORDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 176,43026.0,2022-01-01,2021-12-29,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 177,6669.03,2022-01-01,2021-12-28,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 178,5176.03,2022-01-01,2021-12-28,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 179,14149.53,2022-01-01,2021-12-28,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 180,11279.27,2022-01-01,2021-12-28,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 181,41304.96,2022-01-01,2021-12-29,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.021, DESPESAS FIXAS, PESSOAL,VALE COMBUSTÍVEL,HISTÓRICO 182,26937.14,2022-01-01,2021-12-28,Baixado,Pagar,NORDESTE,06,6.1
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 183,34284.84,2022-01-01,2022-01-03,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 184,2294.72,2022-01-01,2022-01-03,Baixado,Pagar,SUDESTE,05,5.4
2.01.02.004, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,PEDÁGIOS,HISTÓRICO 185,275.37,2022-01-01,2022-01-03,Baixado,Pagar,SUDESTE,05,5.5
2.01.02.003, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,DIÁRIA DE VIAGEM,HISTÓRICO 186,3437.78,2022-01-01,2022-01-03,Baixado,Pagar,SUDESTE,05,5.5
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 187,22627.66,2022-01-01,2022-01-03,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 188,14342.0,2022-01-01,2022-01-03,Baixado,Pagar,SUDESTE,05,5.4
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 189,4517.73,2022-01-01,2021-12-30,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 190,27351.63,2022-01-01,2022-01-03,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 191,11473.6,2022-01-01,2022-01-03,Baixado,Pagar,SUDESTE,05,5.4
2.01.02.004, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,PEDÁGIOS,HISTÓRICO 192,567.94,2022-01-01,2022-01-03,Baixado,Pagar,SUDESTE,05,5.5
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 193,13183.02,2022-01-01,2022-01-11,Baixado,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 194,26700.36,2022-01-01,2022-01-11,Baixado,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 195,5264.23,2022-01-01,2022-01-13,Baixado,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 196,4104.11,2022-01-01,,Aberto,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 197,18383.43,2022-01-01,,Aberto,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 198,4978.11,2022-01-01,,Aberto,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 199,5583.77,2022-01-01,2022-01-11,Baixado,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 200,7769.49,2022-01-01,2022-01-24,Baixado,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 201,7299.65,2022-01-01,2022-01-27,Baixado,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 202,7057.7,2022-01-01,2022-01-31,Baixado,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 203,10153.56,2022-01-01,2022-01-11,Baixado,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 204,6775.45,2022-01-01,2022-01-11,Baixado,Receber,SUDESTE,01,1.2
1.01.02.001, RECEITAS OPERACIONAIS, LOCAÇÃO,RECEITA BOX,HISTÓRICO 205,6224.57,2022-01-01,,Aberto,Receber,SUDESTE,01,1.2
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 206,18355.47,2022-01-01,2022-01-03,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 207,14342.0,2022-01-01,2022-01-03,Baixado,Pagar,SUDESTE,05,5.4
2.01.02.003, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,DIÁRIA DE VIAGEM,HISTÓRICO 208,1577.62,2022-01-01,2022-01-03,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.02.003, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,DIÁRIA DE VIAGEM,HISTÓRICO 209,1577.62,2022-01-01,2022-01-03,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 210,1147.36,2022-01-01,2022-01-03,Baixado,Pagar,ADM. CENTRAL,05,5.4
2.02.01.016, DESPESAS FIXAS, PESSOAL,VERBAS RESCISÓRIAS,HISTÓRICO 211,8852.31,2022-01-01,2022-01-06,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.016, DESPESAS FIXAS, PESSOAL,VERBAS RESCISÓRIAS,HISTÓRICO 212,4021.5,2022-01-01,2022-01-06,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.016, DESPESAS FIXAS, PESSOAL,VERBAS RESCISÓRIAS,HISTÓRICO 213,104102.27,2022-01-01,2022-01-07,Baixado,Pagar,SUDESTE,06,6.1
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 214,23098.08,2022-01-01,2022-01-04,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 215,2868.4,2022-01-01,2022-01-04,Baixado,Pagar,SUDESTE,05,5.4
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 216,430.26,2022-01-01,2022-01-04,Baixado,Pagar,NORDESTE,06,6.1
2.01.09.002, DESPESAS FIXAS, COMERCIAIS,HOSPEDAGEM,HISTÓRICO 217,12589.26,2022-01-01,2022-01-18,Baixado,Pagar,SUDESTE,06,6.3
2.02.05.008, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO DE INFRA-ESTRUTURA,HISTÓRICO 218,17210.4,2022-01-01,2022-01-03,Baixado,Pagar,NORDESTE,06,6.2
2.01.09.012, CUSTOS VARIÁVEIS, MÃO DE OBRA VARIÁVEL,DIÁRIA DE OPERAÇÃO,HISTÓRICO 219,7171.0,2022-01-01,2022-01-04,Baixado,Pagar,SUDESTE,05,5.6
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 220,703158.86,2022-01-01,2022-03-07,Baixado,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 221,655721.55,2022-02-01,2022-03-17,Baixado,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 222,626009.8,2022-03-01,2022-05-11,Baixado,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 223,716791.65,2022-04-01,2022-05-19,Baixado,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 224,799938.96,2022-05-01,2022-06-17,Baixado,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 225,825979.73,2022-06-01,2022-08-05,Baixado,Receber,SUDESTE,01,1.1
1.01.03.001, RECEITAS OPERACIONAIS, TRANSPORTE,ENTREGA E RECOLHIMENTO,HISTÓRICO 226,1083923.76,2022-01-01,2022-03-07,Baixado,Receber,SUDESTE,01,1.4
1.01.03.001, RECEITAS OPERACIONAIS, TRANSPORTE,ENTREGA E RECOLHIMENTO,HISTÓRICO 227,1517101.78,2022-02-01,2022-04-20,Baixado,Receber,SUDESTE,01,1.4
1.01.03.001, RECEITAS OPERACIONAIS, TRANSPORTE,ENTREGA E RECOLHIMENTO,HISTÓRICO 228,932330.54,2022-03-01,2022-05-17,Baixado,Receber,SUDESTE,01,1.4
1.01.03.001, RECEITAS OPERACIONAIS, TRANSPORTE,ENTREGA E RECOLHIMENTO,HISTÓRICO 229,796654.5,2022-04-01,2022-06-24,Baixado,Receber,SUDESTE,01,1.4
1.01.03.001, RECEITAS OPERACIONAIS, TRANSPORTE,ENTREGA E RECOLHIMENTO,HISTÓRICO 230,954559.35,2022-05-01,2022-07-12,Baixado,Receber,SUDESTE,01,1.4
1.01.03.001, RECEITAS OPERACIONAIS, TRANSPORTE,ENTREGA E RECOLHIMENTO,HISTÓRICO 231,928366.27,2022-06-01,,Aberto,Receber,SUDESTE,01,1.4
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 232,17210.4,2022-01-01,2022-02-10,Baixado,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 233,5736.8,2022-02-01,2022-03-08,Baixado,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 234,5736.8,2022-03-01,2022-04-11,Baixado,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 235,5736.8,2022-04-01,2022-05-10,Baixado,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 236,5736.8,2022-05-01,2022-06-10,Baixado,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 237,13624.9,2022-02-01,2022-03-07,Baixado,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 238,13624.9,2022-03-01,2022-04-04,Baixado,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 239,13624.9,2022-04-01,2022-05-04,Baixado,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 240,13624.9,2022-05-01,2022-06-03,Baixado,Pagar,SUDESTE,06,6.2
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 241,3427852.74,2022-01-01,2022-04-11,Baixado,Receber,NORDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 242,3427852.74,2022-02-01,2022-05-09,Baixado,Receber,NORDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 243,297900.84,2022-01-01,2022-05-17,Baixado,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 244,299599.22,2022-02-01,2022-06-10,Baixado,Receber,SUDESTE,01,1.1
2.01.11.003, DESPESAS FIXAS, ADMINISTRATIVAS,ASSOCIAÇÃO,HISTÓRICO 245,11186.76,2022-01-01,2022-01-10,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.01.002, DESPESAS FIXAS, PESSOAL,VALE TRANSPORTE (EMPRESA),HISTÓRICO 246,2303.18,2022-01-01,2022-01-04,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.02.01.016, DESPESAS FIXAS, PESSOAL,VERBAS RESCISÓRIAS,HISTÓRICO 247,27173.79,2022-01-01,2022-01-06,Baixado,Pagar,NORDESTE,06,6.1
2.02.04.005, DESPESAS FIXAS, ADMINISTRATIVAS,SISTEMA DE INTEGRAÇÃO EXFLOW,HISTÓRICO 248,14342.0,2022-01-01,2022-01-10,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.01.09.004, DESPESAS FIXAS, COMERCIAIS,DESLOCAMENTO E TRANSPORTE,HISTÓRICO 249,8632.88,2022-01-01,2022-01-04,Baixado,Pagar,SUDESTE,06,6.3
2.01.09.011, DESPESAS FIXAS, COMERCIAIS,PASSAGENS AÉREAS E ONIBUS DE VIAGEM,HISTÓRICO 250,4015.76,2022-01-01,2022-01-04,Baixado,Pagar,SUDESTE,06,6.3
2.01.09.002, DESPESAS FIXAS, COMERCIAIS,HOSPEDAGEM,HISTÓRICO 251,6843.86,2022-01-01,2022-01-04,Baixado,Pagar,SUDESTE,06,6.3
2.01.05.008, DESPESAS FIXAS, ADMINISTRATIVAS,CONFRATERNIZAÇÃO INTERNA,HISTÓRICO 252,301.04,2022-01-01,2022-01-04,Baixado,Pagar,SUDESTE,06,6.2
2.01.09.003, DESPESAS FIXAS, COMERCIAIS,ALIMENTAÇÃO,HISTÓRICO 253,15561.07,2022-01-01,2022-01-04,Baixado,Pagar,SUDESTE,06,6.3
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 254,95652.53,2022-01-01,2022-01-10,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.02.004, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,PEDÁGIOS,HISTÓRICO 255,1267.83,2022-01-01,2022-01-10,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.02.01.002, DESPESAS FIXAS, PESSOAL,VALE TRANSPORTE (EMPRESA),HISTÓRICO 256,1927.56,2022-01-01,2022-01-06,Baixado,Pagar,NORDESTE,06,6.1
2.01.07.003, DESPESAS FIXAS, SEGURANÇA,RAÇÃO DOS CÃES,HISTÓRICO 257,71136.32,2022-01-01,2022-02-01,Baixado,Pagar,ADM. CENTRAL,06,6.6
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 258,114736.0,2022-01-01,2022-01-06,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 259,8605.2,2022-01-01,2022-01-06,Baixado,Pagar,SUDESTE,05,5.4
2.02.01.006, DESPESAS FIXAS, PESSOAL,PLANO ASSISTÊNCIA MÉDICA,HISTÓRICO 260,18488.56,2022-01-01,2022-01-10,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.02.01.006, DESPESAS FIXAS, PESSOAL,PLANO ASSISTÊNCIA MÉDICA,HISTÓRICO 261,6066.67,2022-01-01,2022-01-10,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.006, DESPESAS FIXAS, PESSOAL,PLANO ASSISTÊNCIA MÉDICA,HISTÓRICO 262,28290.89,2022-01-01,2022-01-10,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.02.01.007, DESPESAS FIXAS, PESSOAL,PLANO ODONTOLÓGICO,HISTÓRICO 263,534.67,2022-01-01,2022-01-10,Baixado,Pagar,NORDESTE,06,6.1
2.01.06.001, DESPESAS FIXAS, PESSOAL,UNIFORME,HISTÓRICO 264,5514.5,2022-01-01,2022-01-18,Baixado,Pagar,SUDESTE,06,6.1
2.01.05.005, DESPESAS FIXAS, ADMINISTRATIVAS,"ÁGUA, CAFÉ E LANCHE",HISTÓRICO 265,200.5,2022-01-01,2022-01-04,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.008, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO DE INFRA-ESTRUTURA,HISTÓRICO 266,4589.44,2022-01-01,2022-01-04,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 267,13051.22,2022-01-01,2022-01-05,Baixado,Pagar,NORDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 268,5593.38,2022-01-01,2022-01-07,Baixado,Pagar,NORDESTE,05,5.4
2.01.05.002, DESPESAS FIXAS, ADMINISTRATIVAS,MATERIAL DE LIMPEZA,HISTÓRICO 269,662.6,2022-01-01,2022-01-06,Baixado,Pagar,SUDESTE,06,6.2
2.02.01.002, DESPESAS FIXAS, PESSOAL,VALE TRANSPORTE (EMPRESA),HISTÓRICO 270,38065.82,2022-01-01,2022-01-06,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.016, DESPESAS FIXAS, PESSOAL,VERBAS RESCISÓRIAS,HISTÓRICO 271,2478.15,2022-01-01,2022-01-06,Baixado,Pagar,NORDESTE,06,6.1
2.02.01.016, DESPESAS FIXAS, PESSOAL,VERBAS RESCISÓRIAS,HISTÓRICO 272,18524.7,2022-01-01,2022-01-06,Baixado,Pagar,SUDESTE,06,6.1
2.01.05.005, DESPESAS FIXAS, ADMINISTRATIVAS,"ÁGUA, CAFÉ E LANCHE",HISTÓRICO 273,430.26,2022-01-01,2022-01-06,Baixado,Pagar,SUDESTE,06,6.2
2.01.09.004, DESPESAS FIXAS, COMERCIAIS,DESLOCAMENTO E TRANSPORTE,HISTÓRICO 274,286.84,2022-01-01,2022-01-06,Baixado,Pagar,SUDESTE,06,6.3
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 275,16143.36,2022-01-01,2022-01-10,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 276,14342.0,2022-01-01,2022-01-10,Baixado,Pagar,SUDESTE,05,5.4
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 277,860.52,2022-01-01,2022-01-10,Baixado,Pagar,SUDESTE,06,6.5
